Calories_Burned,Fat_Percentage,BMI,Weight (kg),Height (m),Session_Duration (hours),Age,Avg_BPM,Experience_Level
0.06554054054054054,0.38,0.24729651316136525,0.7234632568171315,0.54,0.5466666666666666,0.6585365853658538,0.24489795918367374,2.0
0.7,0.7640000000000001,0.15318879569552146,0.28346941919580965,0.56,0.5533333333333335,0.8048780487804879,0.6530612244897962,2.0
0.20135135135135135,0.30799999999999994,1.0,0.7579725774148822,0.14000000000000012,0.3466666666666666,0.39024390243902446,0.0,2.0
0.6621621621621623,0.7359999999999999,0.18441736561692257,0.6137729163457095,0.31999999999999984,1.0,0.0,0.40816326530612246,2.0
0.17027027027027025,0.612,0.6887165690773857,0.043136650747188476,0.1200000000000001,0.9733333333333334,0.5853658536585367,0.795918367346939,2.0
0.2790540540540541,0.43999999999999995,0.5984069209263069,0.9995378215991373,0.5,0.7133333333333334,0.2439024390243903,0.5918367346938775,1.0
0.8466216216216218,0.5,0.21353589703012077,0.07764597134493917,1.0,0.5266666666666666,0.0,1.0,3.0
0.3628378378378378,0.4079999999999999,0.6254154138313025,0.0,0.41999999999999993,0.9933333333333334,0.4146341463414634,0.26530612244897966,2.0
0.24594594594594593,0.236,0.0,0.2982591280234171,0.5800000000000001,0.3133333333333333,0.9268292682926831,0.9183673469387754,1.0
0.6391891891891892,0.5720000000000001,0.14348261855778877,0.1971961177014328,0.6400000000000001,0.7,0.0,0.22448979591836737,3.0
1.0,0.596,0.14812470327583482,0.04683407795409028,0.45999999999999996,0.98,0.6585365853658538,1.0,3.0
0.6175675675675676,0.852,0.02827451600991726,0.6224002464951472,0.2599999999999998,0.6399999999999999,0.34146341463414637,0.9387755102040818,1.0
0.5148648648648648,0.664,0.4612544178931266,0.0,0.6200000000000001,0.8066666666666666,0.5853658536585367,0.5102040816326534,1.0
0.44797297297297295,0.644,0.8056127024318195,0.4017870898166693,0.1200000000000001,0.5066666666666666,0.878048780487805,0.9183673469387754,1.0
0.6479729729729731,0.588,0.6646621300838741,0.0,0.16000000000000014,0.38666666666666666,0.0,0.8979591836734695,1.0
0.9182432432432432,0.568,1.0,0.6125404406100756,0.56,0.020000000000000018,0.39024390243902446,0.44897959183673475,1.0
0.15945945945945944,1.0,0.2207100279580103,0.24279771991988913,0.2999999999999998,0.3,0.07317073170731708,0.36734693877551017,2.0
0.19324324324324327,0.2559999999999999,0.7077069156512107,0.02464951471267912,0.6400000000000001,0.18,0.0,0.34693877551020424,3.0
0.2608108108108108,0.7320000000000001,0.25278261328269236,0.22061315667847786,1.0,0.36666666666666664,0.0,0.7346938775510203,3.0
0.21554054054054056,0.7200000000000001,0.043044785567336596,0.1257125250346634,0.3999999999999999,0.16666666666666669,0.7560975609756098,1.0,1.0
0.2445945945945946,0.5640000000000001,0.11014401012818487,0.0,0.6000000000000001,0.49333333333333335,0.0,0.7755102040816326,2.0
0.29864864864864865,0.7279999999999999,0.14432663396106982,0.3808350023108921,0.7400000000000002,1.0,0.0,0.8979591836734695,2.0
0.6371621621621621,0.44400000000000006,0.13419844912169654,0.04929902942535819,0.20000000000000018,0.37333333333333335,0.1951219512195122,0.10204081632653095,2.0
0.3006756756756757,0.21199999999999997,0.006752123226248963,0.08504082575874289,0.5,1.0,0.3170731707317073,0.5306122448979593,2.0
0.4418918918918919,0.632,0.04853088568866393,0.09243568017254661,0.5800000000000001,0.6199999999999999,0.7560975609756098,1.0,1.0
0.8831081081081082,0.8040000000000002,0.326211953368149,0.35741796333384696,0.6400000000000001,0.49333333333333335,0.48780487804878053,0.26530612244897966,2.0
0.4040540540540541,0.5279999999999999,0.042200770164055545,0.2354028655060854,1.0,0.96,0.0,0.06122448979591866,2.0
0.4912162162162162,0.7000000000000001,0.4359339557946933,0.0,0.31999999999999984,0.4066666666666667,0.853658536585366,1.0,3.0
0.6148648648648649,0.7479999999999999,0.26839689824339297,0.42643660452934834,0.41999999999999993,0.6599999999999999,0.0,0.4693877551020411,1.0
0.5871621621621621,0.7120000000000001,0.4705385873292187,0.7222307810814974,0.10000000000000009,1.0,0.4146341463414634,0.4285714285714288,2.0
0.645945945945946,0.404,0.5827926359656065,0.22677553535664768,0.2200000000000002,0.18,0.26829268292682934,0.9183673469387754,2.0
0.5513513513513513,0.30799999999999994,0.6135991981853669,0.4449237405638577,0.6200000000000001,1.0,0.4146341463414634,0.6734693877551021,1.0
0.3864864864864865,0.7599999999999999,0.06541119375428606,0.6618394700354338,0.31999999999999984,0.98,0.48780487804878053,1.0,2.0
0.6972972972972973,0.3440000000000001,0.2523606055810519,0.5989832075181019,1.0,0.4066666666666667,0.5853658536585367,0.9387755102040818,2.0
0.21824324324324323,0.636,0.5076752650735877,0.12201509782776149,0.54,0.5999999999999999,0.0,0.06122448979591866,2.0
0.5378378378378379,0.904,0.14601466476763203,0.738252965644739,0.20000000000000018,0.9000000000000001,0.5853658536585367,1.0,1.0
0.47635135135135137,0.44400000000000006,1.0,0.2292404868279156,0.56,0.7266666666666668,0.1951219512195122,0.4693877551020411,1.0
0.5635135135135136,0.3320000000000001,0.36250461570923675,0.21445077800030815,0.16000000000000014,0.5866666666666667,0.43902439024390244,0.6530612244897962,1.0
0.5905405405405406,0.7240000000000001,0.0,0.09983053458635033,0.41999999999999993,0.24666666666666665,0.7073170731707319,0.18367346938775508,3.0
0.3864864864864865,0.7879999999999999,0.5051432188637442,0.24772762286242495,0.8599999999999999,0.6533333333333333,0.2926829268292683,0.40816326530612246,1.0
0.06486486486486487,0.5559999999999999,0.8022366408186951,0.5915883531042982,1.0,0.49333333333333335,0.12195121951219517,0.16326530612244916,1.0
0.26756756756756755,0.568,0.2228200664662131,0.2773070405176398,0.48,0.5133333333333334,0.5121951219512195,0.4285714285714288,1.0
0.604054054054054,0.38,0.11267605633802824,0.36234786627638277,1.0,0.56,0.48780487804878053,0.20408163265306145,3.0
0.7554054054054054,0.5840000000000001,0.5443899351163158,0.36111539054074876,0.5,0.37333333333333335,0.04878048780487804,0.0,2.0
1.0,0.43999999999999995,0.7849343250514323,0.1552919426898784,0.52,0.4466666666666666,0.0,0.6938775510204085,2.0
0.9500000000000002,0.4079999999999999,0.10592393311177928,0.31551378832229243,0.3999999999999999,0.24666666666666665,0.5121951219512195,0.5714285714285716,3.0
0.6371621621621621,0.5840000000000001,0.13546447222661817,0.38699738098906195,0.45999999999999996,0.7066666666666668,0.6585365853658538,0.40816326530612246,1.0
0.4418918918918919,0.84,0.0,0.5003851486673856,0.41999999999999993,1.0,0.09756097560975613,0.38775510204081653,2.0
0.15337837837837837,0.348,0.4819327952735136,0.043136650747188476,1.0,0.8200000000000001,0.9512195121951221,0.795918367346939,3.0
0.6479729729729731,0.48,0.17428918077754918,0.4017870898166693,0.3999999999999999,0.52,0.17073170731707316,0.9795918367346941,2.0
0.49932432432432433,0.4959999999999999,0.39964129345360555,0.5854259744261285,0.52,1.0,0.0,0.8163265306122449,3.0
0.3378378378378379,0.28,0.40132932426016776,0.08380835002310888,0.54,0.5999999999999999,0.7804878048780488,0.16326530612244916,1.0
0.4256756756756757,0.5159999999999999,0.26881890594503355,0.030811893390848832,0.2200000000000002,1.0,0.21951219512195125,0.7142857142857144,1.0
0.8236486486486487,0.5720000000000001,0.49417101862109003,0.5361269450007704,0.9199999999999999,0.6466666666666667,0.6097560975609757,1.0,2.0
0.14121621621621622,0.09200000000000003,0.3405602152239279,0.06039131104606382,0.54,0.7733333333333332,0.0,0.14285714285714324,1.0
0.32567567567567574,0.8079999999999999,0.4068154243814951,0.29456170081651517,0.41999999999999993,0.6533333333333333,0.0,0.40816326530612246,2.0
0.14054054054054055,0.42400000000000004,0.2713509521548769,0.3389308272993376,0.41999999999999993,0.4000000000000001,0.43902439024390244,0.5306122448979593,1.0
0.5966216216216216,0.568,0.08651157883631377,0.2341703897704514,0.3599999999999999,0.4466666666666666,0.14634146341463422,0.24489795918367374,3.0
0.5,0.684,0.42285171704383606,0.6174703435526112,0.43999999999999995,0.5666666666666667,0.07317073170731708,0.36734693877551017,3.0
0.5067567567567568,0.4840000000000001,0.16964709605950312,0.10106301032198434,0.5,0.5933333333333333,0.0,0.28571428571428603,1.0
0.3837837837837838,0.864,0.22324207416785358,0.46957325527653676,0.5,0.5800000000000001,0.0,0.7755102040816326,3.0
0.49256756756756753,0.824,0.2519385978794113,0.3376983515637037,0.6600000000000001,0.6599999999999999,0.3170731707317073,0.04081632653061229,2.0
0.5547297297297298,0.0,0.33169805348947623,0.050531505160992196,0.1200000000000001,0.56,0.21951219512195125,0.5306122448979593,1.0
0.5155405405405407,0.264,0.7275412776283167,0.3081189339084887,0.3799999999999999,0.6933333333333334,0.1951219512195122,0.8571428571428572,2.0
0.4425675675675676,0.42000000000000004,0.014348261855778865,0.6778616545986751,0.7000000000000002,0.5333333333333334,0.3658536585365854,0.40816326530612246,2.0
0.5331081081081082,0.884,0.4853088568866383,0.3118163611153905,0.52,0.4399999999999999,0.2926829268292683,0.8367346938775513,3.0
1.0,0.10399999999999998,0.0,0.0,0.43999999999999995,0.5133333333333334,1.0,0.8979591836734695,3.0
0.5432432432432432,0.5720000000000001,0.08777760194123552,0.5287320905869666,0.48,1.0,0.6829268292682928,0.9183673469387754,3.0
0.4425675675675676,0.19599999999999995,1.0,0.23910029271298722,0.7400000000000002,1.0,0.0,0.38775510204081653,2.0
0.2168918918918919,0.43200000000000005,0.28654322941393684,0.22431058388537978,0.6400000000000001,0.5866666666666667,0.7560975609756098,0.6938775510204085,1.0
0.695945945945946,0.54,0.0,0.45971344939146513,0.16000000000000014,0.7133333333333334,0.4634146341463415,0.40816326530612246,2.0
0.4114864864864865,0.652,0.12533628738724478,0.32044369126482825,0.33999999999999986,0.3066666666666666,0.09756097560975613,0.04081632653061229,2.0
0.4108108108108108,0.45599999999999996,0.3072216067943241,0.3376983515637037,0.52,0.4000000000000001,0.26829268292682934,0.0,1.0
0.8736486486486488,1.0,0.18483937331856304,0.273609613310738,0.3999999999999999,0.08000000000000002,0.3170731707317073,0.7142857142857144,1.0
0.47500000000000003,0.928,0.22957218969246196,0.3364658758280697,0.33999999999999986,0.14666666666666667,0.6585365853658538,0.7142857142857144,2.0
0.6878378378378378,0.252,0.18146331170543872,0.24156524418425523,0.45999999999999996,0.6133333333333333,0.21951219512195125,0.38775510204081653,3.0
0.5912162162162162,0.18399999999999994,0.23421427441050813,0.0,0.43999999999999995,0.4799999999999999,0.4146341463414634,0.0,2.0
0.6635135135135135,0.648,0.11014401012818487,0.016022184563241393,0.45999999999999996,0.7,0.14634146341463422,0.7346938775510203,3.0
0.40540540540540543,0.11199999999999999,0.42496175555203886,0.7025111693113542,0.45999999999999996,0.8,0.7317073170731709,0.04081632653061229,2.0
0.27094594594594595,0.21599999999999997,0.48404283378171653,0.0887382529656448,0.3599999999999999,0.6599999999999999,1.0,0.795918367346939,2.0
0.40337837837837837,0.576,0.6895605844806668,0.2304729625635496,0.5800000000000001,0.26666666666666666,0.7560975609756098,0.0,2.0
0.3844594594594594,0.3640000000000001,0.2878092525188586,0.31674626405792644,0.94,0.4000000000000001,0.3658536585365854,0.48979591836734704,1.0
0.6912162162162163,0.44799999999999995,0.15951891122012984,0.49545524572484995,0.48,0.48666666666666664,0.3170731707317073,0.4285714285714288,2.0
0.33648648648648655,0.5840000000000001,0.1991876351743419,0.23786781697735332,1.0,0.6266666666666667,0.5365853658536586,0.4285714285714288,2.0
0.6581081081081082,0.45999999999999996,0.26881890594503355,0.2600523802187645,0.48,0.9266666666666665,0.2439024390243903,0.7346938775510203,2.0
0.5493243243243244,0.888,0.10001582528881159,0.4855954398397783,0.10000000000000009,0.7,0.9512195121951221,0.8979591836734695,2.0
0.10743243243243245,0.6880000000000001,0.3278999841747112,0.5694037898628872,1.0,0.8533333333333333,0.902439024390244,0.795918367346939,1.0
0.3878378378378378,0.5920000000000001,0.6684601993986391,0.23786781697735332,0.5800000000000001,0.2733333333333334,0.2439024390243903,0.16326530612244916,1.0
0.606081081081081,0.5479999999999999,0.0333386084296039,0.0,0.7400000000000002,0.6666666666666667,0.12195121951219517,0.5306122448979593,3.0
0.49324324324324326,0.5479999999999999,0.4025953473650894,0.2686797103682021,0.7599999999999998,0.3466666666666666,0.2926829268292683,0.44897959183673475,1.0
0.5236486486486487,0.0,0.10972200242654429,0.0,0.2599999999999998,0.54,0.2926829268292683,0.7551020408163267,1.0
0.5141891891891892,0.9,0.3008914912697157,0.2637498074256663,0.3999999999999999,0.52,0.17073170731707316,0.9387755102040818,2.0
0.7108108108108109,0.672,0.13968454924302376,0.49545524572484995,0.96,0.5266666666666666,0.6829268292682928,0.7142857142857144,3.0
0.35405405405405405,0.552,0.7726961017038562,0.6039131104606379,0.2200000000000002,0.5333333333333334,0.14634146341463422,0.8163265306122449,3.0
0.568918918918919,0.45200000000000007,0.10128184839373322,0.22184563241411187,0.54,0.7266666666666668,0.2439024390243903,0.7551020408163267,3.0
0.23783783783783785,0.9759999999999999,0.37389882365353166,0.1602218456324141,0.8199999999999998,0.39333333333333337,0.21951219512195125,0.06122448979591866,2.0
0.45,0.612,0.19665558896449864,0.13803728239100305,0.8399999999999999,0.4000000000000001,0.12195121951219517,1.0,1.0
0.7533783783783785,0.888,0.34140423062720904,0.14666461254044066,0.7999999999999998,1.0,0.1951219512195122,0.18367346938775508,1.0
0.8972972972972975,0.5359999999999999,0.7815582634383079,0.2008935449083346,0.3999999999999999,0.74,0.21951219512195125,0.28571428571428603,1.0
0.818918918918919,0.636,0.17471118847918987,0.6458172854721924,0.040000000000000036,0.4133333333333334,0.3658536585365854,0.30612244897959195,2.0
0.518918918918919,0.476,0.22915018199082138,0.841780927437991,0.06000000000000005,0.23999999999999994,1.0,0.04081632653061229,1.0
0.42702702702702705,0.48,0.09410771746584379,0.38822985672469584,0.6200000000000001,0.6799999999999999,0.09756097560975613,0.8979591836734695,2.0
0.4493243243243243,0.29200000000000004,0.10339188690193601,0.6088430134031737,0.6800000000000002,1.0,0.0,0.9795918367346941,2.0
0.4641891891891892,0.668,0.3304320303845545,0.5213372361731627,0.10000000000000009,0.6799999999999999,0.34146341463414637,0.16326530612244916,1.0
0.8581081081081081,1.0,0.3422482460304901,0.6963487906331844,0.08000000000000007,0.6199999999999999,0.4146341463414634,0.8163265306122449,1.0
0.8391891891891894,0.66,0.9575354750224191,0.0,0.8199999999999998,0.7,0.6341463414634148,0.08163265306122458,1.0
0.7527027027027027,0.668,0.11098802553146592,0.3105838853797566,0.0,1.0,0.6097560975609757,0.7551020408163267,2.0
0.8344594594594597,0.656,0.06963127077069164,0.4572484979201972,0.45999999999999996,0.8200000000000001,0.48780487804878053,1.0,1.0
0.3425675675675676,0.588,0.7182571081922245,0.17131412725311973,0.2400000000000002,0.5866666666666667,0.0,1.0,1.0
0.26351351351351354,0.0,0.33676214590916287,0.3118163611153905,0.7400000000000002,0.8800000000000001,0.5853658536585367,0.14285714285714324,1.0
0.5256756756756757,0.7440000000000001,0.37221079284696956,0.36481281774765056,0.6000000000000001,0.5800000000000001,0.09756097560975613,0.3265306122448983,3.0
0.14256756756756755,0.652,0.0,0.28223694346017564,0.43999999999999995,0.54,0.0,0.7551020408163267,2.0
0.47229729729729736,0.64,0.16669304214801928,0.35865043906948085,0.2799999999999998,0.5466666666666666,0.0,0.38775510204081653,1.0
0.4351351351351352,0.844,0.5005011341456983,0.2625173316900324,0.9199999999999999,1.0,0.4634146341463415,1.0,1.0
0.4398648648648649,0.31599999999999995,0.40765943978477615,0.4745031582190727,0.0,0.78,0.4634146341463415,1.0,3.0
0.7250000000000001,0.7919999999999999,0.0,0.0,0.56,0.6733333333333333,0.5609756097560976,0.7142857142857144,3.0
0.49256756756756753,0.524,0.22450809727277532,0.12201509782776149,0.5,1.0,0.0,0.7755102040816326,1.0
0.4108108108108108,1.0,0.279791106187688,0.3685102449545526,0.3599999999999999,0.6199999999999999,0.6829268292682928,0.9795918367346941,2.0
0.6270270270270271,0.888,1.0,0.2773070405176398,0.16000000000000014,1.0,0.14634146341463422,0.34693877551020424,1.0
0.34054054054054056,0.5640000000000001,0.030806562219760525,0.0,0.33999999999999986,0.36000000000000004,0.09756097560975613,0.5306122448979593,1.0
0.48243243243243245,0.7040000000000001,0.705596877143008,0.08380835002310888,0.3799999999999999,0.5466666666666666,0.853658536585366,1.0,2.0
0.6756756756756757,0.31999999999999995,0.26881890594503355,0.43383145894315217,0.7999999999999998,0.2933333333333333,0.6341463414634148,0.22448979591836737,2.0
0.4601351351351352,0.6,0.5570501661655326,0.3709751964258204,0.43999999999999995,0.6199999999999999,0.6097560975609757,0.18367346938775508,1.0
0.868918918918919,0.672,0.2717729598565175,0.0,0.3999999999999999,0.5533333333333335,0.0,0.0,1.0
0.616891891891892,0.7999999999999999,0.14601466476763203,0.4141118471730088,0.20000000000000018,0.5666666666666667,1.0,0.7755102040816326,2.0
0.5236486486486487,0.29599999999999993,0.3814949622830617,0.0,0.2999999999999998,1.0,0.0,0.48979591836734704,1.0
0.597972972972973,0.45200000000000007,0.0274305006066361,0.4017870898166693,0.2799999999999998,0.4799999999999999,0.6097560975609757,0.6530612244897962,2.0
0.2310810810810811,0.4840000000000001,0.24898454396792746,0.5866584501617624,0.6200000000000001,0.26666666666666666,0.43902439024390244,0.40816326530612246,1.0
0.7250000000000001,0.7999999999999999,0.0,0.8664304421506701,0.8799999999999999,0.49999999999999994,0.1951219512195122,0.5306122448979593,1.0
0.7479729729729729,0.844,0.07933744790842434,0.4806655368972424,0.3599999999999999,1.0,0.3658536585365854,0.7755102040816326,2.0
0.34324324324324323,0.3759999999999999,1.0,0.0,0.45999999999999996,0.37333333333333335,0.5365853658536586,0.5918367346938775,3.0
0.0,0.492,0.5194914807195231,1.0,0.2400000000000002,0.6199999999999999,0.0,0.9591836734693877,3.0
0.2554054054054054,0.5479999999999999,0.09410771746584379,0.0,0.6800000000000002,0.9133333333333333,1.0,0.34693877551020424,2.0
0.6418918918918919,0.832,0.09621775597404658,0.0172546602988754,0.41999999999999993,0.2933333333333333,0.48780487804878053,0.9795918367346941,1.0
0.5871621621621621,0.656,0.7009547924249618,0.25265752580496076,0.52,0.05333333333333329,0.3658536585365854,0.5306122448979593,2.0
0.4567567567567568,0.608,0.018146331170543872,0.0,0.3799999999999999,0.4599999999999999,0.6585365853658538,0.5510204081632653,2.0
1.0,0.46799999999999997,0.0,0.1577568941611462,0.41999999999999993,1.0,0.6341463414634148,0.24489795918367374,2.0
0.8506756756756757,0.7080000000000001,0.02321042359023051,0.3685102449545526,0.7000000000000002,0.5333333333333334,0.5121951219512195,0.5510204081632653,3.0
0.5513513513513513,0.604,0.013504246452497815,0.13557233091973503,0.52,0.14666666666666667,0.17073170731707316,0.14285714285714324,3.0
0.0,0.608,0.38402700849290516,0.6482822369434602,0.8199999999999998,0.7333333333333334,0.7804878048780488,0.34693877551020424,1.0
0.5317567567567567,0.86,0.537637811890067,0.1565244184255123,0.06000000000000005,0.4599999999999999,0.07317073170731708,0.28571428571428603,3.0
0.4912162162162162,0.388,0.28823126022049905,0.0,0.5,0.5333333333333334,0.7560975609756098,1.0,2.0
0.5216216216216216,0.62,0.43255789418156887,0.0,0.56,0.2866666666666667,0.04878048780487804,0.5918367346938775,1.0
0.2628378378378378,0.24,0.2519385978794113,0.0,0.8399999999999999,0.6533333333333333,0.7804878048780488,0.48979591836734704,1.0
0.4878378378378379,0.7279999999999999,0.31945983014190016,0.5139423817593591,0.18000000000000016,0.94,0.8292682926829269,0.3265306122448983,2.0
0.7540540540540541,0.504,0.2228200664662131,0.31921121552919435,0.8599999999999999,0.5733333333333335,0.5609756097560976,0.08163265306122458,2.0
0.7716216216216216,0.252,0.5789945666508415,0.18487136034509327,0.7599999999999998,1.0,0.09756097560975613,0.22448979591836737,1.0
0.15878378378378377,0.0,0.12575829508888547,0.6433523340009244,0.45999999999999996,1.0,0.024390243902439046,0.6122448979591839,1.0
0.6993243243243243,0.12,0.06541119375428606,0.3438607302418735,0.3999999999999999,0.6199999999999999,0.3170731707317073,0.08163265306122458,1.0
0.6033783783783784,0.29599999999999993,0.33169805348947623,0.5669388383916192,0.20000000000000018,0.39333333333333337,0.34146341463414637,0.48979591836734704,1.0
0.30878378378378385,0.6,0.24096639763675698,0.25389000154059477,0.6600000000000001,0.5466666666666666,0.26829268292682934,0.8367346938775513,2.0
0.6391891891891892,0.4079999999999999,0.0,0.09613310737944841,0.3799999999999999,0.7533333333333332,0.39024390243902446,0.6734693877551021,3.0
0.570945945945946,0.5640000000000001,0.4355119480930528,0.4855954398397783,0.54,0.48666666666666664,0.024390243902439046,0.6122448979591839,2.0
0.49932432432432433,0.684,0.7161470696840219,0.2760745647820059,0.43999999999999995,0.2733333333333334,0.3658536585365854,0.8979591836734695,2.0
0.36081081081081084,0.504,0.2654428443319091,0.3857649052534278,0.6600000000000001,0.3,0.7073170731707319,0.8775510204081636,2.0
0.4952702702702703,0.4840000000000001,0.4751806720472649,0.9391465105530736,0.2999999999999998,0.9866666666666666,0.4634146341463415,0.8163265306122449,1.0
0.40945945945945944,0.544,0.0,0.1947311662301649,0.6200000000000001,0.5466666666666666,0.7804878048780488,0.12244897959183687,2.0
0.652027027027027,0.5720000000000001,0.6482038297198925,0.16638422431058392,0.5800000000000001,0.54,0.7560975609756098,0.7755102040816326,1.0
0.6790540540540542,0.44400000000000006,0.0,0.1959636419657988,0.56,0.6333333333333333,0.853658536585366,0.10204081632653095,2.0
0.3621621621621622,0.66,0.0,0.5016176244030197,0.48,0.6199999999999999,0.26829268292682934,0.020408163265306367,1.0
0.5945945945945945,0.5359999999999999,0.0936857097642032,0.35741796333384696,0.7599999999999998,0.7533333333333332,0.6829268292682928,0.0,2.0
0.7763513513513514,0.684,0.0,0.25265752580496076,0.6000000000000001,0.7133333333333334,0.39024390243902446,0.0,1.0
0.4709459459459459,0.544,0.3713667774436884,0.38946233246032963,0.45999999999999996,0.6333333333333333,0.6341463414634148,0.36734693877551017,3.0
0.7155405405405406,0.7240000000000001,0.16838107295458138,0.6938838391619164,0.7599999999999998,0.5466666666666666,0.8048780487804879,0.14285714285714324,2.0
0.7121621621621621,0.05199999999999999,0.008018146331170595,0.10352796179325224,0.2999999999999998,0.5266666666666666,0.7073170731707319,0.5714285714285716,2.0
0.4364864864864865,0.6920000000000001,0.48151078757187327,0.46587582806963496,0.18000000000000016,0.5800000000000001,0.8292682926829269,0.30612244897959195,2.0
0.23040540540540538,0.22799999999999998,0.0,0.5607764597134495,0.6000000000000001,0.5933333333333333,0.17073170731707316,0.7346938775510203,1.0
0.5682432432432434,0.828,0.5574721738671732,0.43013403173625037,0.48,0.49333333333333335,0.2439024390243903,0.8775510204081636,1.0
0.7398648648648649,0.356,0.5410138735031914,0.3376983515637037,0.5800000000000001,0.5133333333333334,0.2926829268292683,1.0,3.0
0.1783783783783784,0.41200000000000003,0.6747903149232474,0.382067478046526,0.31999999999999984,0.4000000000000001,0.43902439024390244,0.22448979591836737,1.0
0.6148648648648649,0.664,0.16373898823653532,0.12940995224156532,1.0,0.5533333333333335,0.14634146341463422,0.18367346938775508,2.0
0.7804054054054055,0.5279999999999999,0.26881890594503355,0.6753967031274073,1.0,0.5866666666666667,0.902439024390244,1.0,3.0
0.22500000000000003,0.16399999999999992,0.0,0.4141118471730088,0.5800000000000001,0.4199999999999999,0.3658536585365854,0.5306122448979593,1.0
0.9020270270270272,0.632,0.0,0.09613310737944841,0.2400000000000002,0.7266666666666668,0.07317073170731708,0.18367346938775508,2.0
0.7114864864864865,0.404,0.14137258004958597,0.0,0.48,0.4199999999999999,0.5609756097560976,0.6938775510204085,3.0
0.6689189189189189,0.68,0.1447486416627104,0.04806655368972429,0.56,0.32,0.8048780487804879,0.3265306122448983,1.0
0.5439189189189189,0.824,0.0,0.24156524418425523,0.7599999999999998,0.5466666666666666,0.7073170731707319,0.10204081632653095,2.0
0.5945945945945945,0.596,0.0,0.1984285934370668,0.8199999999999998,0.5999999999999999,0.09756097560975613,0.04081632653061229,1.0
0.7540540540540541,0.492,0.17344516537426813,0.20335849637960252,0.8599999999999999,0.6866666666666668,0.0,0.7346938775510203,2.0
0.9081081081081082,0.7720000000000001,0.1485467109774754,0.5385918964720382,0.040000000000000036,0.7666666666666666,0.5121951219512195,0.6530612244897962,2.0
0.6000000000000001,0.828,0.25278261328269236,0.4818980126328763,0.45999999999999996,0.5466666666666666,0.39024390243902446,0.6326530612244898,2.0
0.6162162162162161,0.656,0.1561428496070053,0.20582344785087053,0.94,0.5333333333333334,0.6829268292682928,0.8163265306122449,1.0
0.4912162162162162,0.68,0.4355119480930528,0.10969034047142195,0.6800000000000002,0.4199999999999999,0.09756097560975613,0.8979591836734695,3.0
0.46959459459459457,0.488,0.733027377749644,0.0875057772300108,0.6200000000000001,0.17333333333333328,0.6097560975609757,0.5918367346938775,1.0
0.27972972972972976,0.488,0.13926254154138318,0.3093514096441226,0.7000000000000002,1.0,0.8048780487804879,0.20408163265306145,2.0
0.7729729729729731,0.5599999999999999,0.2675528828401119,0.25389000154059477,0.3599999999999999,0.5666666666666667,0.902439024390244,0.08163265306122458,1.0
0.23445945945945945,0.7040000000000001,0.5123173497916339,0.7518101987367125,0.1200000000000001,0.4599999999999999,0.5853658536585367,0.9795918367346941,1.0
0.2277027027027027,0.588,0.7068629002479295,0.32537359420736417,0.52,0.7,0.3170731707317073,0.40816326530612246,2.0
0.3108108108108108,0.0,0.47771271825710826,0.703743645046988,1.0,0.5066666666666666,0.7560975609756098,0.6734693877551021,2.0
0.3148648648648649,0.5720000000000001,0.5161154191063987,0.4153443229086428,0.7599999999999998,0.7866666666666666,0.26829268292682934,0.4285714285714288,3.0
0.6358108108108109,0.508,0.2916073218336235,0.5681713141272531,0.45999999999999996,0.4133333333333334,0.6341463414634148,0.40816326530612246,3.0
0.4810810810810811,0.7799999999999999,0.2679748905417525,0.2304729625635496,0.56,0.56,0.4634146341463415,0.6938775510204085,3.0
0.7486486486486488,0.876,0.2426544284433192,0.35865043906948085,0.48,0.74,0.4634146341463415,0.14285714285714324,2.0
0.49594594594594593,0.604,0.12449227198396373,0.4067169927592051,0.45999999999999996,0.9133333333333333,0.6829268292682928,0.6122448979591839,2.0
0.19594594594594594,0.23199999999999998,0.0,0.3364658758280697,0.0,0.36000000000000004,0.853658536585366,0.6326530612244898,2.0
0.6412162162162163,0.86,0.47813472595874873,0.23663534124171942,0.33999999999999986,0.37333333333333335,0.7073170731707319,1.0,2.0
0.5682432432432434,0.5559999999999999,0.0,0.9810506855646279,0.41999999999999993,0.5066666666666666,0.6829268292682928,0.18367346938775508,2.0
0.6033783783783784,0.12,0.10676794851506044,0.4942227699892158,0.3799999999999999,1.0,0.853658536585366,0.9591836734693877,1.0
0.4418918918918919,0.44799999999999995,0.9596455135306222,0.2354028655060854,0.2999999999999998,1.0,0.5853658536585367,0.36734693877551017,2.0
0.37162162162162166,0.9,0.2869652371155774,0.6014481589893699,0.8199999999999998,0.24666666666666665,0.7317073170731709,0.7346938775510203,2.0
0.6445945945945946,0.668,0.9689296829667143,0.1651517485749499,0.5,0.12000000000000005,0.43902439024390244,0.0,2.0
0.693918918918919,0.7000000000000001,0.0,0.7259282082883995,0.16000000000000014,0.6533333333333333,0.0,0.12244897959183687,2.0
0.4675675675675676,0.8119999999999999,0.25151659017777084,0.8898474811277155,0.6200000000000001,0.4399999999999999,0.5609756097560976,0.795918367346939,2.0
0.5027027027027027,0.4840000000000001,1.0,0.7592050531505161,0.45999999999999996,0.5866666666666667,0.2926829268292683,0.26530612244897966,3.0
0.541891891891892,0.3759999999999999,0.17471118847918987,0.42766908026498235,0.7000000000000002,0.10000000000000003,0.024390243902439046,0.14285714285714324,2.0
